INSTNM,MAIN,CIPDESC,STABBR,DEBTMEDIAN,MD_EARN_WNE,ADM_RATE,SAT_AVG,Tuition_Average,Tuition_more_110K,Debt_payback_YR,Tuit_Avg_4Y_Pyback,Tuit_Inc_4Y_Pyback,Salary_10Y_4Y_Tui
Utah Valley University,1,"Building/Construction Finishing, Management, and Inspection.",UT,13250,64700,NA,NA,7995,11995,0.204791345,0.494281298,0.741576507,615020
Utah Valley University,1,Information Science/Studies.,UT,23464,64800,NA,NA,7995,11995,0.362098765,0.493518519,0.740432099,616020
Utah Valley University,1,Criminal Justice and Corrections.,UT,16823,42600,NA,NA,7995,11995,0.394906103,0.750704225,1.12629108,394020
Utah Valley University,1,Accounting and Related Services.,UT,15395,45100,NA,NA,7995,11995,0.34135255,0.709090909,1.063858093,419020
Utah Valley University,1,Social Work.,UT,17800,31300,NA,NA,7995,11995,0.568690096,1.02172524,1.532907348,281020
Utah Valley University,1,Finance and Financial Management Services.,UT,11750,52800,NA,NA,7995,11995,0.222537879,0.605681818,0.908712121,496020
Utah Valley University,1,Health and Physical Education/Fitness.,UT,16709,35000,NA,NA,7995,11995,0.4774,0.913714286,1.370857143,318020
Utah Valley University,1,Political Science and Government.,UT,20125,32400,NA,NA,7995,11995,0.621141975,0.987037037,1.480864198,292020
Utah Valley University,1,Computer Engineering.,UT,21954,68600,NA,NA,7995,11995,0.320029155,0.466180758,0.69941691,654020
Utah Valley University,1,Fire Protection.,UT,12100,48900,NA,NA,7995,11995,0.247443763,0.65398773,0.981186094,457020
Utah Valley University,1,"English Language and Literature, General.",UT,18000,25600,NA,NA,7995,11995,0.703125,1.24921875,1.87421875,224020
Utah Valley University,1,"Multi/Interdisciplinary Studies, Other.",UT,14653,29300,NA,NA,7995,11995,0.500102389,1.091467577,1.637542662,261020
Utah Valley University,1,"Business Administration, Management and Operations.",UT,15750,48100,NA,NA,7995,11995,0.327442827,0.664864865,0.997505198,449020
Utah Valley University,1,Hospitality Administration/Management.,UT,22046,33700,NA,NA,7995,11995,0.654183976,0.948961424,1.423738872,305020
Utah Valley University,1,History.,UT,19250,33800,NA,NA,7995,11995,0.569526627,0.946153846,1.419526627,306020
Utah Valley University,1,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",UT,16872,53900,NA,NA,7995,11995,0.313024119,0.593320965,0.890166976,507020
Utah Valley University,1,"Teacher Education and Professional Development, Specific Levels and Methods.",UT,15500,35800,NA,NA,7995,11995,0.432960894,0.893296089,1.340223464,326020
Utah Valley University,1,Design and Applied Arts.,UT,13800,28500,NA,NA,7995,11995,0.484210526,1.122105263,1.683508772,253020
Utah Valley University,1,Marketing.,UT,10250,45200,NA,NA,7995,11995,0.226769912,0.707522124,1.061504425,420020
Utah Valley University,1,Public Health.,UT,14800,26400,NA,NA,7995,11995,0.560606061,1.211363636,1.817424242,232020
Utah Valley University,1,American Sign Language.,UT,19500,23200,NA,NA,7995,11995,0.840517241,1.378448276,2.068103448,200020
Utah Valley University,1,Computer Software and Media Applications.,UT,19533,36100,NA,NA,7995,11995,0.541080332,0.885872576,1.329085873,329020
Utah Valley University,1,Computer Systems Networking and Telecommunications.,UT,22374,58700,NA,NA,7995,11995,0.381158433,0.544804089,0.817376491,555020
Utah Valley University,1,Computer Science.,UT,16650,73900,NA,NA,7995,11995,0.225304465,0.432746955,0.649255751,707020
Utah Valley University,1,"Teacher Education and Professional Development, Specific Subject Areas.",UT,18200,35800,NA,NA,7995,11995,0.508379888,0.893296089,1.340223464,326020
University of Utah,1,International/Global Studies.,UT,13539,35700,0.6615,1234,13728,16993,0.379243697,1.538151261,1.903977591,302088
University of Utah,1,"Psychology, General.",UT,18775,30300,0.6615,1234,13728,16993,0.619636964,1.812277228,2.24330033,248088
University of Utah,1,"Biology, General.",UT,23583,30500,0.6615,1234,13728,16993,0.773213115,1.800393443,2.228590164,250088
University of Utah,1,Public Health.,UT,20000,33200,0.6615,1234,13728,16993,0.602409639,1.653975904,2.047349398,277088
University of Utah,1,"Parks, Recreation and Leisure Studies.",UT,16381,25200,0.6615,1234,13728,16993,0.650039683,2.179047619,2.697301587,197088
University of Utah,1,Mechanical Engineering.,UT,18495,61800,0.6615,1234,13728,16993,0.299271845,0.888543689,1.09987055,563088
University of Utah,1,Marketing.,UT,17500,43100,0.6615,1234,13728,16993,0.406032483,1.274060325,1.577076566,376088
University of Utah,1,Civil Engineering.,UT,15703,55100,0.6615,1234,13728,16993,0.284990926,0.996588022,1.233611615,496088
University of Utah,1,Sociology.,UT,18000,30000,0.6615,1234,13728,16993,0.6,1.8304,2.265733333,245088
University of Utah,1,Film/Video and Photographic Arts.,UT,20000,23000,0.6615,1234,13728,16993,0.869565217,2.387478261,2.955304348,175088
University of Utah,1,Finance and Financial Management Services.,UT,15000,63400,0.6615,1234,13728,16993,0.23659306,0.866119874,1.072113565,579088
University of Utah,1,"Business Administration, Management and Operations.",UT,17000,48600,0.6615,1234,13728,16993,0.349794239,1.129876543,1.398600823,431088
University of Utah,1,Music.,UT,21500,36700,0.6615,1234,13728,16993,0.585831063,1.496239782,1.852098093,312088
University of Utah,1,Chemistry.,UT,16806,32400,0.6615,1234,13728,16993,0.518703704,1.694814815,2.097901235,269088
University of Utah,1,Economics.,UT,15625,41800,0.6615,1234,13728,16993,0.373803828,1.313684211,1.626124402,363088
University of Utah,1,"Electrical, Electronics and Communications Engineering.",UT,20846,67000,0.6615,1234,13728,16993,0.311134328,0.81958209,1.014507463,615088
University of Utah,1,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",UT,12750,57600,0.6615,1234,13728,16993,0.221354167,0.953333333,1.180069444,521088
University of Utah,1,Fine and Studio Arts.,UT,21158,27500,0.6615,1234,13728,16993,0.769381818,1.9968,2.471709091,220088
University of Utah,1,Political Science and Government.,UT,20035,34800,0.6615,1234,13728,16993,0.575718391,1.577931034,1.953218391,293088
University of Utah,1,Accounting and Related Services.,UT,17371,50600,0.6615,1234,13728,16993,0.343300395,1.085217391,1.343320158,451088
University of Utah,1,Chemical Engineering.,UT,17441,64800,0.6615,1234,13728,16993,0.269151235,0.847407407,1.048950617,593088
University of Utah,1,"English Language and Literature, General.",UT,16414,28000,0.6615,1234,13728,16993,0.586214286,1.961142857,2.427571429,225088
University of Utah,1,"Teacher Education and Professional Development, Specific Levels and Methods.",UT,24548,39500,0.6615,1234,13728,16993,0.621468354,1.390177215,1.720810127,340088
University of Utah,1,"Human Development, Family Studies, and Related Services.",UT,19250,27000,0.6615,1234,13728,16993,0.712962963,2.033777778,2.517481481,215088
University of Utah,1,Health and Physical Education/Fitness.,UT,19799,35300,0.6615,1234,13728,16993,0.560878187,1.555580737,1.925552408,298088
University of Utah,1,Communication and Media Studies.,UT,16212,38300,0.6615,1234,13728,16993,0.423289817,1.433733681,1.774725849,328088
University of Utah,1,Natural Resources Conservation and Research.,UT,15000,25600,0.6615,1234,13728,16993,0.5859375,2.145,2.65515625,201088
University of Utah,1,"Social Sciences, General.",UT,16500,31800,0.6615,1234,13728,16993,0.518867925,1.726792453,2.137484277,263088
University of Utah,1,Information Science/Studies.,UT,20761,63200,0.6615,1234,13728,16993,0.328496835,0.868860759,1.075506329,577088
University of Utah,1,Computer Science.,UT,20000,73900,0.6615,1234,13728,16993,0.270635995,0.743058187,0.919783491,684088
Weber State University,1,Mechanical Engineering Related Technologies/Technicians.,UT,23075,57400,NA,NA,12061,14985,0.402003484,0.840487805,1.044250871,525756
Weber State University,1,Management Information Systems and Services.,UT,21210,55600,NA,NA,12061,14985,0.38147482,0.867697842,1.078057554,507756
Weber State University,1,Communication and Media Studies.,UT,18257,33300,NA,NA,12061,14985,0.548258258,1.448768769,1.8,284756
Weber State University,1,"Business Administration, Management and Operations.",UT,15408,51800,NA,NA,12061,14985,0.297451737,0.931351351,1.157142857,469756
Weber State University,1,Clinical/Medical Laboratory Science/Research and Allied Professions.,UT,21000,56100,NA,NA,12061,14985,0.374331551,0.859964349,1.068449198,512756
Weber State University,1,Health and Medical Administrative Services.,UT,20208,37400,NA,NA,12061,14985,0.540320856,1.289946524,1.602673797,325756
Weber State University,1,"Teacher Education and Professional Development, Specific Subject Areas.",UT,19500,34300,NA,NA,12061,14985,0.56851312,1.406530612,1.747521866,294756
Weber State University,1,"Romance Languages, Literatures, and Linguistics.",UT,11219,37100,NA,NA,12061,14985,0.302398922,1.300377358,1.615633423,322756
Weber State University,1,"Human Development, Family Studies, and Related Services.",UT,17395,21600,NA,NA,12061,14985,0.805324074,2.233518519,2.775,167756
Weber State University,1,Dental Support Services and Allied Professions.,UT,17843,37200,NA,NA,12061,14985,0.479650538,1.29688172,1.611290323,323756
Weber State University,1,"Liberal Arts and Sciences, General Studies and Humanities.",UT,21022,34300,NA,NA,12061,14985,0.612886297,1.406530612,1.747521866,294756
Weber State University,1,Social Work.,UT,20832,28800,NA,NA,12061,14985,0.723333333,1.675138889,2.08125,239756
Weber State University,1,Industrial Production Technologies/Technicians.,UT,13334,69700,NA,NA,12061,14985,0.191305595,0.692166428,0.859971306,648756
Weber State University,1,"General Sales, Merchandising and Related Marketing Operations.",UT,19056,50000,NA,NA,12061,14985,0.38112,0.96488,1.1988,451756
Weber State University,1,Public Health.,UT,13000,30300,NA,NA,12061,14985,0.429042904,1.592211221,1.978217822,254756
Weber State University,1,Finance and Financial Management Services.,UT,20000,48200,NA,NA,12061,14985,0.414937759,1.000912863,1.243568465,433756
Weber State University,1,"English Language and Literature, General.",UT,15500,34500,NA,NA,12061,14985,0.449275362,1.398376812,1.737391304,296756
Weber State University,1,"Allied Health Diagnostic, Intervention, and Treatment Professions.",UT,14897,49500,NA,NA,12061,14985,0.300949495,0.974626263,1.210909091,446756
Weber State University,1,Accounting and Related Services.,UT,18678,45100,NA,NA,12061,14985,0.414146341,1.069711752,1.329046563,402756
Weber State University,1,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",UT,14000,52000,NA,NA,12061,14985,0.269230769,0.927769231,1.152692308,471756
Weber State University,1,Microbiological Sciences and Immunology.,UT,19383,37700,NA,NA,12061,14985,0.514137931,1.279681698,1.589920424,328756
Weber State University,1,"Psychology, General.",UT,13125,26400,NA,NA,12061,14985,0.497159091,1.827424242,2.270454545,215756
Weber State University,1,Criminal Justice and Corrections.,UT,15250,36800,NA,NA,12061,14985,0.414402174,1.310978261,1.628804348,319756
Weber State University,1,Rhetoric and Composition/Writing Studies.,UT,17590,34200,NA,NA,12061,14985,0.514327485,1.410643275,1.752631579,293756
Weber State University,1,"Teacher Education and Professional Development, Specific Levels and Methods.",UT,16375,35800,NA,NA,12061,14985,0.457402235,1.347597765,1.674301676,309756
Weber State University,1,Computer Science.,UT,14317,66200,NA,NA,12061,14985,0.216268882,0.728761329,0.905438066,613756
Weber State University,1,Zoology/Animal Biology.,UT,15705,23400,NA,NA,12061,14985,0.671153846,2.061709402,2.561538462,185756
Westminster College,1,"Business Administration, Management and Operations.",UT,23000,44300,0.9271,1187,20826,25666,0.519187359,1.880451467,2.317471783,359696
Westminster College,1,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",UT,27000,55300,0.9271,1187,20826,25666,0.488245931,1.506401447,1.856491863,469696
Westminster College,1,Natural Resources Conservation and Research.,UT,23000,28300,0.9271,1187,20826,25666,0.812720848,2.94360424,3.62770318,199696
Westminster College,1,Marketing.,UT,21250,35200,0.9271,1187,20826,25666,0.603693182,2.366590909,2.916590909,268696
Westminster College,1,"Psychology, General.",UT,26000,24200,0.9271,1187,20826,25666,1.074380165,3.44231405,4.24231405,158696
Westminster College,1,Communication and Media Studies.,UT,20500,24800,0.9271,1187,20826,25666,0.826612903,3.359032258,4.139677419,164696
Westminster College,1,Public Health.,UT,21000,29000,0.9271,1187,20826,25666,0.724137931,2.872551724,3.540137931,206696
Bennington College,1,"Visual and Performing Arts, General.",VT,27000,18100,0.5659,NA,29815,40816,1.491712707,6.588950276,9.020110497,61740
Castleton University,1,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",VT,26250,60200,0.8154,1025,17215,21131,0.436046512,1.143853821,1.404053156,533140
Castleton University,1,Health/Medical Preparatory Programs.,VT,26318,31400,0.8154,1025,17215,21131,0.838152866,2.192993631,2.691847134,245140
Castleton University,1,Social Work.,VT,25000,31600,0.8154,1025,17215,21131,0.791139241,2.179113924,2.674810127,247140
Castleton University,1,Criminal Justice and Corrections.,VT,24736,29300,0.8154,1025,17215,21131,0.844232082,2.350170648,2.884778157,224140
Castleton University,1,Health and Physical Education/Fitness.,VT,26000,27900,0.8154,1025,17215,21131,0.931899642,2.468100358,3.02953405,210140
Castleton University,1,"Business Administration, Management and Operations.",VT,24750,34200,0.8154,1025,17215,21131,0.723684211,2.013450292,2.471461988,273140
Champlain College,1,"Clinical, Counseling and Applied Psychology.",VT,26000,30000,0.7504,1210,34833,39370,0.866666667,4.6444,5.249333333,160668
Champlain College,1,Design and Applied Arts.,VT,27000,32500,0.7504,1210,34833,39370,0.830769231,4.287138462,4.845538462,185668
Champlain College,1,Film/Video and Photographic Arts.,VT,24749,20300,0.7504,1210,34833,39370,1.219162562,6.86364532,7.757635468,63668
Champlain College,1,"Teacher Education and Professional Development, Specific Levels and Methods.",VT,25000,28800,0.7504,1210,34833,39370,0.868055556,4.837916667,5.468055556,148668
Champlain College,1,Marketing.,VT,27000,35500,0.7504,1210,34833,39370,0.76056338,3.92484507,4.436056338,215668
Champlain College,1,Computer/Information Technology Administration and Management.,VT,26000,52700,0.7504,1210,34833,39370,0.493358634,2.643870968,2.988235294,387668
Champlain College,1,"Visual and Performing Arts, General.",VT,27000,20900,0.7504,1210,34833,39370,1.291866029,6.666602871,7.53492823,69668
Champlain College,1,Criminal Justice and Corrections.,VT,27000,43600,0.7504,1210,34833,39370,0.619266055,3.195688073,3.611926606,296668
Champlain College,1,"Business Administration, Management and Operations.",VT,25000,35900,0.7504,1210,34833,39370,0.69637883,3.881114206,4.386629526,219668
Champlain College,1,Rhetoric and Composition/Writing Studies.,VT,27000,21400,0.7504,1210,34833,39370,1.261682243,6.510841121,7.358878505,74668
Champlain College,1,Accounting and Related Services.,VT,25000,49900,0.7504,1210,34833,39370,0.501002004,2.792224449,3.155911824,359668
Champlain College,1,Communication and Media Studies.,VT,27000,23500,0.7504,1210,34833,39370,1.14893617,5.929021277,6.701276596,95668
Champlain College,1,Computer Software and Media Applications.,VT,27000,56300,0.7504,1210,34833,39370,0.479573712,2.474813499,2.797158082,423668
Goddard College,1,"Liberal Arts and Sciences, General Studies and Humanities.",VT,21500,13100,1,NA,20392,25481,1.641221374,6.226564885,7.780458015,49432
Northern Vermont University,1,Fine and Studio Arts.,VT,26272,17100,0.8695,1022,15018,19237,1.536374269,3.512982456,4.499883041,110928
Northern Vermont University,1,Music.,VT,27000,24000,0.8695,1022,15018,19237,1.125,2.503,3.206166667,179928
Northern Vermont University,1,Health and Physical Education/Fitness.,VT,24250,20800,0.8695,1022,15018,19237,1.165865385,2.888076923,3.699423077,147928
Northern Vermont University,1,"Business/Commerce, General.",VT,22770,38100,0.8695,1022,15018,19237,0.597637795,1.576692913,2.019632546,320928
